opportunity_id,lead_id,opp_created_date,product_line,region,nam_owner,client_type,deal_value_usd,competitive_deal_flag,used_fasttrack_approval,period,final_stage,status,status_reason,closed_date
OPP-P2-00423,L-P2-01685,29-01-2025,Smart Mobility (EV/Parking),Midwest,J. Sullivan,Mixed-Use Development,14674,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,30-01-2025
OPP-P2-00424,L-P2-01686,11-03-2025,Digital Signage,Midwest,R. Alvarez,Campus,8982,FALSE,FALSE,P2,Propose,Lost,Product Fit,07-04-2025
OPP-P2-00425,L-P2-01687,30-03-2025,Video Analytics,Northeast,S. Patel,Municipality,48502,FALSE,FALSE,P2,Propose,Lost,Product Fit,14-04-2025
OPP-P2-00426,L-P2-01689,09-05-2025,Smart Lighting,Northeast,D. Singh,Multifamily Property,8000,FALSE,FALSE,P2,Propose,Lost,Budget Cut,10-06-2025
OPP-P2-00427,L-P2-01696,08-09-2025,Digital Signage,Midwest,D. Singh,Multifamily Property,60828,TRUE,FALSE,P2,Propose,Lost,Product Fit,07-10-2025
OPP-P2-00428,L-P2-01700,09-09-2025,Smart Mobility (EV/Parking),West,S. Patel,Multifamily Property,67145,FALSE,FALSE,P2,Develop,Lost,Lost Contact,11-09-2025
OPP-P2-00429,L-P2-01704,20-09-2025,Smart Buildings,West,M. Okafor,Mixed-Use Development,66844,FALSE,FALSE,P2,Develop,Lost,Pricing,22-09-2025
OPP-P2-00430,L-P2-01711,28-06-2025,Video Analytics,Northeast,D. Singh,Municipality,11658,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,29-06-2025
OPP-P2-00431,L-P2-01727,06-06-2025,Smart Buildings,Midwest,T. Chen,Multifamily Property,46214,TRUE,TRUE,P2,Close,Lost,Budget Cut,15-06-2025
OPP-P2-00432,L-P2-01730,07-02-2025,Video Analytics,Northeast,S. Patel,Enterprise Business,56415,FALSE,FALSE,P2,Develop,Lost,Product Fit,09-02-2025
OPP-P2-00433,L-P2-01739,16-06-2025,Video Analytics,Midwest,T. Chen,Campus,24188,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,17-06-2025
OPP-P2-00434,L-P2-01744,31-01-2025,Smart Lighting,West,D. Singh,Mixed-Use Development,16978,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,01-02-2025
OPP-P2-00435,L-P2-01751,29-06-2025,Smart Lighting,Northeast,M. Okafor,Campus,29208,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,30-06-2025
OPP-P2-00436,L-P2-01757,22-03-2025,Digital Signage,West,L. Fitzgerald,Municipality,30183,TRUE,TRUE,P2,Close,Lost,Competitor Presence,08-04-2025
OPP-P2-00437,L-P2-01770,18-03-2025,Smart Buildings,Midwest,D. Singh,Campus,23975,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,19-03-2025
OPP-P2-00438,L-P2-01775,26-04-2025,Smart Lighting,Northeast,S. Patel,Multifamily Property,40402,FALSE,FALSE,P2,Propose,Lost,Lost Contact,16-05-2025
OPP-P2-00439,L-P2-01780,29-01-2025,Smart Mobility (EV/Parking),West,R. Alvarez,Municipality,15107,TRUE,TRUE,P2,Propose,Lost,Pricing,26-02-2025
OPP-P2-00440,L-P2-01787,21-09-2025,Smart Buildings,South,M. Okafor,Multifamily Property,87629,TRUE,FALSE,P2,Develop,Lost,Lost Contact,23-09-2025
OPP-P2-00441,L-P2-01789,20-04-2025,Video Analytics,Northeast,J. Sullivan,Mixed-Use Development,8000,FALSE,FALSE,P2,Propose,Lost,Budget Cut,24-05-2025
OPP-P2-00442,L-P2-01792,18-01-2025,Digital Signage,South,K. Romano,Multifamily Property,34679,TRUE,TRUE,P2,Close,Lost,Budget Cut,06-02-2025
OPP-P2-00443,L-P2-01794,19-06-2025,Smart Buildings,West,T. Chen,Campus,41070,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,20-06-2025
OPP-P2-00444,L-P2-01795,01-08-2025,Video Analytics,South,S. Patel,Enterprise Business,38828,TRUE,TRUE,P2,Close,Won,Won,14-08-2025
OPP-P2-00445,L-P2-01796,15-04-2025,Smart Buildings,South,M. Okafor,Municipality,8778,TRUE,TRUE,P2,Propose,Lost,Pricing,14-05-2025
OPP-P2-00446,L-P2-01798,10-02-2025,Smart Buildings,West,K. Romano,Enterprise Business,21145,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,11-03-2025
OPP-P2-00447,L-P2-01807,05-03-2025,Smart Lighting,Midwest,R. Alvarez,Campus,13349,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,03-04-2025
OPP-P2-00448,L-P2-01810,01-04-2025,Video Analytics,Midwest,D. Singh,Multifamily Property,28588,FALSE,FALSE,P2,Propose,Lost,Lost Contact,30-04-2025
OPP-P2-00449,L-P2-01815,17-03-2025,Smart Buildings,Midwest,T. Chen,Municipality,13924,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,18-03-2025
OPP-P2-00450,L-P2-01827,09-03-2025,Video Analytics,South,K. Romano,Mixed-Use Development,10476,FALSE,FALSE,P2,Develop,Lost,Lost Contact,11-03-2025
OPP-P2-00451,L-P2-01833,06-06-2025,Smart Mobility (EV/Parking),South,L. Fitzgerald,Multifamily Property,36068,FALSE,FALSE,P2,Propose,Lost,Lost Contact,09-07-2025
OPP-P2-00452,L-P2-01834,15-05-2025,Smart Buildings,Northeast,J. Sullivan,Enterprise Business,11593,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,29-05-2025
OPP-P2-00453,L-P2-01835,04-03-2025,Smart Mobility (EV/Parking),West,M. Okafor,Campus,20443,TRUE,TRUE,P2,Propose,Lost,Budget Cut,02-05-2025
OPP-P2-00454,L-P2-01837,09-02-2025,Smart Mobility (EV/Parking),South,R. Alvarez,Campus,58036,TRUE,TRUE,P2,Propose,Lost,Pricing,18-03-2025
OPP-P2-00455,L-P2-01839,10-01-2025,Smart Lighting,Northeast,M. Okafor,Enterprise Business,17032,FALSE,FALSE,P2,Close,Won,Won,20-01-2025
OPP-P2-00456,L-P2-01845,18-08-2025,Smart Lighting,West,J. Sullivan,Multifamily Property,15050,TRUE,FALSE,P2,Develop,Lost,Pricing,20-08-2025
OPP-P2-00457,L-P2-01847,25-09-2025,Smart Lighting,West,M. Okafor,Enterprise Business,27287,TRUE,FALSE,P2,Qualify,Lost,Product Fit,26-09-2025
OPP-P2-00458,L-P2-01862,16-01-2025,Smart Lighting,Northeast,S. Patel,Campus,15448,TRUE,FALSE,P2,Develop,Lost,Lost Contact,18-01-2025
OPP-P2-00459,L-P2-01865,27-01-2025,Smart Lighting,Midwest,L. Fitzgerald,Enterprise Business,19892,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,27-02-2025
OPP-P2-00460,L-P2-01866,18-08-2025,Smart Lighting,Northeast,S. Patel,Municipality,38048,FALSE,FALSE,P2,Close,Lost,Budget Cut,25-05-2026
OPP-P2-00461,L-P2-01868,28-08-2025,Smart Mobility (EV/Parking),West,M. Okafor,Enterprise Business,10402,TRUE,FALSE,P2,Propose,Lost,Timeline Mismatch,02-10-2025
OPP-P2-00462,L-P2-01871,26-09-2025,Smart Buildings,South,M. Okafor,Municipality,17582,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,18-10-2025
OPP-P2-00463,L-P2-01873,06-02-2025,Digital Signage,Northeast,M. Okafor,Mixed-Use Development,14552,TRUE,FALSE,P2,Develop,Lost,Budget Cut,08-02-2025
OPP-P2-00464,L-P2-01874,03-03-2025,Digital Signage,Northeast,R. Alvarez,Multifamily Property,41500,FALSE,FALSE,P2,Develop,Lost,Budget Cut,05-03-2025
OPP-P2-00465,L-P2-01877,10-07-2025,Video Analytics,Northeast,K. Romano,Enterprise Business,41521,FALSE,FALSE,P2,Develop,Lost,Budget Cut,12-07-2025
OPP-P2-00466,L-P2-01879,13-04-2025,Smart Lighting,Midwest,R. Alvarez,Multifamily Property,33317,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,14-04-2025
OPP-P2-00467,L-P2-01880,05-02-2025,Smart Mobility (EV/Parking),South,T. Chen,Municipality,20407,TRUE,FALSE,P2,Develop,Lost,Lost Contact,07-02-2025
OPP-P2-00468,L-P2-01881,04-02-2025,Smart Buildings,West,K. Romano,Campus,36047,FALSE,FALSE,P2,Qualify,Lost,Product Fit,05-02-2025
OPP-P2-00469,L-P2-01884,15-03-2025,Digital Signage,South,R. Alvarez,Enterprise Business,28809,TRUE,FALSE,P2,Propose,Lost,Timeline Mismatch,11-04-2025
OPP-P2-00470,L-P2-01886,16-03-2025,Smart Lighting,South,L. Fitzgerald,Multifamily Property,38360,FALSE,FALSE,P2,Propose,Lost,Budget Cut,09-04-2025
OPP-P2-00471,L-P2-01900,27-09-2025,Video Analytics,South,L. Fitzgerald,Enterprise Business,42335,FALSE,FALSE,P2,Propose,Lost,Lost Contact,16-11-2025
OPP-P2-00472,L-P2-01910,21-08-2025,Video Analytics,Midwest,M. Okafor,Campus,18472,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,23-08-2025
OPP-P2-00473,L-P2-01911,06-04-2025,Smart Buildings,Midwest,J. Sullivan,Campus,42384,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,07-04-2025
OPP-P2-00474,L-P2-01921,21-02-2025,Smart Mobility (EV/Parking),South,L. Fitzgerald,Enterprise Business,9423,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,22-02-2025
OPP-P2-00475,L-P2-01927,21-01-2025,Smart Mobility (EV/Parking),Midwest,J. Sullivan,Campus,8000,TRUE,FALSE,P2,Qualify,Lost,Pricing,22-01-2025
OPP-P2-00476,L-P2-01932,02-06-2025,Video Analytics,South,S. Patel,Multifamily Property,59897,TRUE,TRUE,P2,Close,Won,Won,12-06-2025
OPP-P2-00477,L-P2-01937,03-08-2025,Video Analytics,South,M. Okafor,Enterprise Business,44813,FALSE,FALSE,P2,Propose,Lost,Lost Contact,18-09-2025
OPP-P2-00478,L-P2-01938,06-03-2025,Smart Buildings,Northeast,K. Romano,Mixed-Use Development,16932,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,07-03-2025
OPP-P2-00479,L-P2-01940,16-08-2025,Digital Signage,South,S. Patel,Enterprise Business,29342,TRUE,FALSE,P2,Propose,Lost,Budget Cut,08-09-2025
OPP-P2-00480,L-P2-01950,23-08-2025,Smart Mobility (EV/Parking),South,K. Romano,Campus,17622,FALSE,FALSE,P2,Propose,Lost,Pricing,24-09-2025
OPP-P2-00481,L-P2-01964,31-03-2025,Digital Signage,South,R. Alvarez,Multifamily Property,14558,TRUE,TRUE,P2,Propose,Lost,Pricing,01-06-2025
OPP-P2-00482,L-P2-01971,16-04-2025,Smart Mobility (EV/Parking),West,K. Romano,Mixed-Use Development,15762,FALSE,FALSE,P2,Develop,Lost,Budget Cut,18-04-2025
OPP-P2-00483,L-P2-01972,26-03-2025,Smart Buildings,Midwest,D. Singh,Campus,50184,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,27-03-2025
OPP-P2-00484,L-P2-01974,28-09-2025,Smart Lighting,Midwest,T. Chen,Mixed-Use Development,195562,TRUE,FALSE,P2,Develop,Lost,Lost Contact,30-09-2025
OPP-P2-00485,L-P2-01977,09-04-2025,Smart Buildings,West,M. Okafor,Enterprise Business,32354,TRUE,FALSE,P2,Qualify,Lost,Product Fit,10-04-2025
OPP-P2-00486,L-P2-01980,31-01-2025,Video Analytics,South,M. Okafor,Multifamily Property,8000,TRUE,FALSE,P2,Develop,Lost,Product Fit,02-02-2025
OPP-P2-00487,L-P2-01985,23-04-2025,Smart Lighting,South,T. Chen,Enterprise Business,42845,TRUE,TRUE,P2,Close,Won,Won,12-05-2025
OPP-P2-00488,L-P2-01987,17-07-2025,Smart Buildings,Northeast,R. Alvarez,Campus,28194,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,18-07-2025
OPP-P2-00489,L-P2-01989,10-07-2025,Smart Mobility (EV/Parking),Northeast,T. Chen,Campus,23041,FALSE,FALSE,P2,Propose,Lost,Pricing,05-08-2025
OPP-P2-00490,L-P2-01990,29-07-2025,Smart Mobility (EV/Parking),West,R. Alvarez,Campus,52809,FALSE,FALSE,P2,Propose,Lost,Product Fit,22-08-2025
OPP-P2-00491,L-P2-01992,24-02-2025,Smart Buildings,West,R. Alvarez,Multifamily Property,29702,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,25-02-2025
OPP-P2-00492,L-P2-01995,09-08-2025,Video Analytics,Northeast,R. Alvarez,Mixed-Use Development,8000,FALSE,FALSE,P2,Propose,Lost,Lost Contact,09-09-2025
OPP-P2-00493,L-P2-01998,22-03-2025,Video Analytics,Midwest,L. Fitzgerald,Municipality,10879,FALSE,FALSE,P2,Develop,Lost,Budget Cut,24-03-2025
OPP-P2-00494,L-P2-01999,08-02-2025,Digital Signage,Northeast,K. Romano,Campus,32983,FALSE,FALSE,P2,Propose,Lost,Product Fit,04-03-2025
OPP-P2-00495,L-P2-02004,07-07-2025,Digital Signage,South,J. Sullivan,Enterprise Business,36189,FALSE,FALSE,P2,Develop,Lost,Lost Contact,09-07-2025
OPP-P2-00496,L-P2-02006,06-05-2025,Smart Buildings,West,M. Okafor,Multifamily Property,33474,TRUE,FALSE,P2,Propose,Lost,Pricing,03-06-2025
OPP-P2-00497,L-P2-02010,14-05-2025,Video Analytics,Northeast,L. Fitzgerald,Multifamily Property,44093,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,15-05-2025
OPP-P2-00498,L-P2-02014,31-03-2025,Smart Mobility (EV/Parking),Northeast,K. Romano,Mixed-Use Development,19823,TRUE,TRUE,P2,Close,Won,Won,18-04-2025
OPP-P2-00499,L-P2-02023,19-05-2025,Smart Buildings,Northeast,R. Alvarez,Enterprise Business,10581,FALSE,FALSE,P2,Propose,Lost,Lost Contact,08-06-2025
OPP-P2-00500,L-P2-02028,01-09-2025,Smart Buildings,West,J. Sullivan,Mixed-Use Development,60969,FALSE,FALSE,P2,Develop,Lost,Budget Cut,03-09-2025
OPP-P2-00501,L-P2-02029,24-08-2025,Smart Buildings,Northeast,J. Sullivan,Campus,18017,FALSE,FALSE,P2,Develop,Lost,Lost Contact,27-08-2025
OPP-P2-00502,L-P2-02030,08-04-2025,Smart Lighting,Midwest,T. Chen,Multifamily Property,24301,FALSE,FALSE,P2,Propose,Lost,Budget Cut,26-04-2025
OPP-P2-00503,L-P2-02033,30-01-2025,Smart Buildings,South,K. Romano,Mixed-Use Development,60661,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,17-09-2028
OPP-P2-00504,L-P2-02035,18-06-2025,Smart Mobility (EV/Parking),Midwest,L. Fitzgerald,Mixed-Use Development,75143,TRUE,FALSE,P2,Qualify,Lost,Product Fit,25-07-2025
OPP-P2-00505,L-P2-02041,07-03-2025,Smart Mobility (EV/Parking),Northeast,S. Patel,Campus,19145,FALSE,FALSE,P2,Propose,Lost,Lost Contact,15-04-2025
OPP-P2-00506,L-P2-02042,17-09-2025,Video Analytics,West,T. Chen,Mixed-Use Development,21022,TRUE,FALSE,P2,Close,Lost,Timeline Mismatch,29-09-2025
OPP-P2-00507,L-P2-02049,09-01-2025,Smart Mobility (EV/Parking),West,M. Okafor,Enterprise Business,11773,FALSE,FALSE,P2,Develop,Lost,Budget Cut,12-01-2025
OPP-P2-00508,L-P2-02058,07-02-2025,Smart Buildings,West,J. Sullivan,Mixed-Use Development,12642,TRUE,TRUE,P2,Propose,Lost,Budget Cut,11-03-2025
OPP-P2-00509,L-P2-02060,08-04-2025,Video Analytics,West,T. Chen,Campus,35330,TRUE,TRUE,P2,Close,Lost,Budget Cut,22-04-2025
OPP-P2-00510,L-P2-02064,04-05-2025,Digital Signage,West,M. Okafor,Multifamily Property,19482,FALSE,FALSE,P2,Close,Won,Won,17-05-2025
OPP-P2-00511,L-P2-02069,21-09-2025,Smart Lighting,Midwest,T. Chen,Mixed-Use Development,12974,TRUE,FALSE,P2,Propose,Lost,Pricing,25-10-2025
OPP-P2-00512,L-P2-02070,25-06-2025,Smart Mobility (EV/Parking),South,M. Okafor,Enterprise Business,92831,FALSE,FALSE,P2,Propose,Lost,Pricing,05-08-2025
OPP-P2-00513,L-P2-02072,23-02-2025,Smart Buildings,West,K. Romano,Campus,21546,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,24-02-2025
OPP-P2-00514,L-P2-02073,30-06-2025,Smart Buildings,Midwest,L. Fitzgerald,Campus,20404,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,02-07-2025
OPP-P2-00515,L-P2-02086,06-08-2025,Smart Lighting,West,L. Fitzgerald,Mixed-Use Development,53377,FALSE,FALSE,P2,Propose,Lost,Pricing,10-09-2025
OPP-P2-00516,L-P2-02087,25-07-2025,Smart Lighting,Northeast,S. Patel,Enterprise Business,16429,FALSE,FALSE,P2,Develop,Lost,Lost Contact,27-07-2025
OPP-P2-00517,L-P2-02095,11-07-2025,Digital Signage,West,D. Singh,Mixed-Use Development,8000,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,12-07-2025
OPP-P2-00518,L-P2-02096,27-03-2025,Smart Buildings,South,R. Alvarez,Campus,29177,TRUE,TRUE,P2,Close,Won,Won,11-04-2025
OPP-P2-00519,L-P2-02097,26-02-2025,Video Analytics,Midwest,M. Okafor,Enterprise Business,56311,TRUE,TRUE,P2,Propose,Lost,Pricing,29-03-2025
OPP-P2-00520,L-P2-02102,08-01-2025,Smart Buildings,Northeast,K. Romano,Mixed-Use Development,12956,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,09-01-2025
OPP-P2-00521,L-P2-02104,02-09-2025,Digital Signage,West,R. Alvarez,Campus,42270,FALSE,FALSE,P2,Close,Won,Won,21-09-2025
OPP-P2-00522,L-P2-02107,07-03-2025,Digital Signage,Midwest,D. Singh,Multifamily Property,27675,FALSE,FALSE,P2,Propose,Lost,Lost Contact,24-04-2025
OPP-P2-00523,L-P2-02125,09-04-2025,Smart Buildings,West,L. Fitzgerald,Mixed-Use Development,13479,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,10-04-2025
OPP-P2-00524,L-P2-02126,10-05-2025,Video Analytics,West,K. Romano,Municipality,36114,FALSE,FALSE,P2,Propose,Lost,Budget Cut,11-06-2025
OPP-P2-00525,L-P2-02128,15-05-2025,Smart Lighting,Midwest,M. Okafor,Municipality,20664,FALSE,FALSE,P2,Propose,Lost,Lost Contact,17-06-2025
OPP-P2-00526,L-P2-02130,19-05-2025,Smart Mobility (EV/Parking),Midwest,M. Okafor,Municipality,15153,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,20-05-2025
OPP-P2-00527,L-P2-02135,01-02-2025,Smart Buildings,West,J. Sullivan,Multifamily Property,41830,TRUE,TRUE,P2,Propose,Lost,Pricing,04-03-2025
OPP-P2-00528,L-P2-02138,23-07-2025,Smart Mobility (EV/Parking),Midwest,K. Romano,Municipality,44245,FALSE,FALSE,P2,Qualify,Lost,Pricing,24-07-2025
OPP-P2-00529,L-P2-02142,05-03-2025,Video Analytics,Northeast,S. Patel,Mixed-Use Development,11586,TRUE,FALSE,P2,Propose,Lost,Pricing,17-03-2025
OPP-P2-00530,L-P2-02153,22-07-2025,Video Analytics,West,K. Romano,Mixed-Use Development,36932,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,23-08-2025
OPP-P2-00531,L-P2-02155,17-05-2025,Digital Signage,Northeast,R. Alvarez,Mixed-Use Development,44333,FALSE,FALSE,P2,Qualify,Lost,Product Fit,18-05-2025
OPP-P2-00532,L-P2-02157,21-06-2025,Smart Mobility (EV/Parking),Northeast,T. Chen,Mixed-Use Development,59199,FALSE,FALSE,P2,Propose,Lost,Lost Contact,15-07-2025
OPP-P2-00533,L-P2-02165,14-07-2025,Smart Buildings,Northeast,J. Sullivan,Campus,17191,TRUE,FALSE,P2,Qualify,Lost,Pricing,15-07-2025
OPP-P2-00534,L-P2-02172,12-03-2025,Smart Mobility (EV/Parking),Midwest,K. Romano,Municipality,73699,TRUE,FALSE,P2,Propose,Lost,Budget Cut,27-03-2025
OPP-P2-00535,L-P2-02176,19-08-2025,Smart Buildings,Northeast,M. Okafor,Campus,29681,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,09-09-2025
OPP-P2-00536,L-P2-02178,23-08-2025,Smart Mobility (EV/Parking),Midwest,R. Alvarez,Multifamily Property,23354,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,25-08-2025
OPP-P2-00537,L-P2-02179,27-06-2025,Smart Buildings,West,M. Okafor,Campus,52369,FALSE,FALSE,P2,Propose,Lost,Pricing,25-07-2025
OPP-P2-00538,L-P2-02190,28-05-2025,Smart Lighting,South,T. Chen,Enterprise Business,70076,FALSE,FALSE,P2,Close,Lost,Budget Cut,08-06-2025
OPP-P2-00539,L-P2-02196,10-05-2025,Smart Lighting,West,R. Alvarez,Multifamily Property,12543,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,21-06-2025
OPP-P2-00540,L-P2-02197,06-09-2025,Smart Lighting,Midwest,J. Sullivan,Multifamily Property,29389,FALSE,FALSE,P2,Propose,Lost,Lost Contact,02-10-2025
OPP-P2-00541,L-P2-02207,23-04-2025,Smart Buildings,Northeast,T. Chen,Enterprise Business,20469,TRUE,TRUE,P2,Propose,Lost,Pricing,29-02-2028
OPP-P2-00542,L-P2-02209,20-01-2025,Digital Signage,West,S. Patel,Enterprise Business,42513,FALSE,FALSE,P2,Develop,Lost,Timeline Mismatch,22-01-2025
OPP-P2-00543,L-P2-02210,08-08-2025,Smart Buildings,Midwest,K. Romano,Enterprise Business,38138,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,09-08-2025
OPP-P2-00544,L-P2-02213,20-02-2025,Video Analytics,Midwest,K. Romano,Campus,35042,TRUE,TRUE,P2,Close,Lost,Pricing,01-03-2025
OPP-P2-00545,L-P2-02214,04-07-2025,Smart Buildings,Northeast,R. Alvarez,Municipality,23132,FALSE,FALSE,P2,Propose,Lost,Budget Cut,21-07-2025
OPP-P2-00546,L-P2-02216,17-03-2025,Smart Buildings,South,S. Patel,Municipality,30107,FALSE,FALSE,P2,Develop,Lost,Lost Contact,19-03-2025
OPP-P2-00547,L-P2-02217,23-03-2025,Smart Lighting,West,D. Singh,Multifamily Property,97364,FALSE,FALSE,P2,Develop,Lost,Lost Contact,25-03-2025
OPP-P2-00548,L-P2-02220,07-09-2025,Video Analytics,West,K. Romano,Mixed-Use Development,26641,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,20-09-2025
OPP-P2-00549,L-P2-02222,04-06-2025,Smart Buildings,West,J. Sullivan,Multifamily Property,168824,FALSE,FALSE,P2,Propose,Lost,Lost Contact,30-06-2025
OPP-P2-00550,L-P2-02225,06-03-2025,Smart Mobility (EV/Parking),West,J. Sullivan,Multifamily Property,55913,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,08-03-2025
OPP-P2-00551,L-P2-02226,17-03-2025,Video Analytics,Northeast,S. Patel,Multifamily Property,8695,FALSE,FALSE,P2,Propose,Lost,Lost Contact,02-05-2025
OPP-P2-00552,L-P2-02230,10-04-2025,Smart Buildings,West,R. Alvarez,Municipality,40939,FALSE,FALSE,P2,Develop,Lost,Budget Cut,12-04-2025
OPP-P2-00553,L-P2-02234,05-09-2025,Digital Signage,Midwest,M. Okafor,Multifamily Property,31813,TRUE,FALSE,P2,Qualify,Lost,Pricing,06-09-2025
OPP-P2-00554,L-P2-02241,20-04-2025,Smart Mobility (EV/Parking),Northeast,T. Chen,Multifamily Property,29437,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,14-05-2025
OPP-P2-00555,L-P2-02248,20-07-2025,Smart Mobility (EV/Parking),West,R. Alvarez,Municipality,22576,TRUE,FALSE,P2,Qualify,Lost,Product Fit,21-07-2025
OPP-P2-00556,L-P2-02249,02-08-2025,Digital Signage,West,S. Patel,Enterprise Business,30732,FALSE,FALSE,P2,Propose,Lost,Budget Cut,15-08-2025
OPP-P2-00557,L-P2-02258,01-10-2025,Video Analytics,West,D. Singh,Enterprise Business,41206,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,09-11-2025
OPP-P2-00558,L-P2-02260,29-04-2025,Smart Lighting,West,R. Alvarez,Campus,23434,FALSE,FALSE,P2,Close,Lost,Budget Cut,12-05-2025
OPP-P2-00559,L-P2-02262,02-06-2025,Smart Lighting,South,J. Sullivan,Campus,18933,TRUE,FALSE,P2,Develop,Lost,Product Fit,04-06-2025
OPP-P2-00560,L-P2-02267,23-08-2025,Smart Mobility (EV/Parking),Midwest,D. Singh,Enterprise Business,31514,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,24-08-2025
OPP-P2-00561,L-P2-02270,01-04-2025,Digital Signage,West,L. Fitzgerald,Multifamily Property,9492,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,02-04-2025
OPP-P2-00562,L-P2-02271,18-09-2025,Smart Mobility (EV/Parking),South,S. Patel,Municipality,27985,TRUE,FALSE,P2,Qualify,Lost,Pricing,19-09-2025
OPP-P2-00563,L-P2-02284,01-07-2025,Smart Mobility (EV/Parking),Northeast,M. Okafor,Mixed-Use Development,40355,TRUE,TRUE,P2,Close,Won,Won,16-07-2025
OPP-P2-00564,L-P2-02289,11-06-2025,Video Analytics,Midwest,D. Singh,Campus,8000,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,13-06-2025
OPP-P2-00565,L-P2-02292,08-02-2025,Video Analytics,West,M. Okafor,Enterprise Business,14062,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,09-02-2025
OPP-P2-00566,L-P2-02294,03-09-2025,Smart Mobility (EV/Parking),Midwest,R. Alvarez,Campus,23571,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,04-09-2025
OPP-P2-00567,L-P2-02301,03-03-2025,Video Analytics,Northeast,M. Okafor,Multifamily Property,57871,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,04-03-2025
OPP-P2-00568,L-P2-02305,03-08-2025,Video Analytics,South,L. Fitzgerald,Campus,61218,TRUE,FALSE,P2,Develop,Lost,Budget Cut,05-08-2025
OPP-P2-00569,L-P2-02307,07-03-2025,Smart Lighting,West,R. Alvarez,Campus,8000,FALSE,FALSE,P2,Propose,Lost,Lost Contact,05-04-2025
OPP-P2-00570,L-P2-02308,25-09-2025,Video Analytics,South,S. Patel,Municipality,8363,TRUE,TRUE,P2,Propose,Lost,Pricing,28-10-2025
OPP-P2-00571,L-P2-02313,27-06-2025,Smart Buildings,South,R. Alvarez,Enterprise Business,11277,FALSE,FALSE,P2,Close,Won,Won,21-07-2025
OPP-P2-00572,L-P2-02314,06-09-2025,Digital Signage,South,T. Chen,Mixed-Use Development,17670,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,07-09-2025
OPP-P2-00573,L-P2-02319,24-04-2025,Smart Lighting,Northeast,M. Okafor,Mixed-Use Development,38908,TRUE,TRUE,P2,Propose,Lost,Pricing,20-06-2025
OPP-P2-00574,L-P2-02320,29-09-2025,Smart Buildings,South,M. Okafor,Mixed-Use Development,34687,FALSE,FALSE,P2,Close,Lost,Pricing,28-10-2025
OPP-P2-00575,L-P2-02326,01-08-2025,Smart Mobility (EV/Parking),West,R. Alvarez,Multifamily Property,41597,TRUE,TRUE,P2,Propose,Lost,Pricing,08-09-2025
OPP-P2-00576,L-P2-02328,26-07-2025,Video Analytics,South,T. Chen,Mixed-Use Development,12904,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,27-07-2025
OPP-P2-00577,L-P2-02332,19-02-2025,Smart Buildings,Northeast,S. Patel,Multifamily Property,32456,FALSE,FALSE,P2,Develop,Lost,Product Fit,21-02-2025
