"opportunity_id","lead_id","nam_owner","region","product_line","competitive_deal_flag","used_fasttrack_approval","status","final_stage","deal_value_usd","period","stage","entry_date","exit_date","days_in_stage"
"OPP-P2-00669","L-P2-02658","K. Romano","West","Smart Lighting",True,False,"Lost","Qualify","13827","P2","Qualify","2025-07-24","2025-07-25",1
"OPP-P2-00670","L-P2-02666","S. Patel","South","Digital Signage",True,False,"Lost","Qualify","37222","P2","Qualify","2025-07-11","2025-07-12",1
"OPP-P2-00671","L-P2-02667","S. Patel","West","Smart Buildings",False,False,"Lost","Propose","8000","P2","Qualify","2025-08-17","2025-08-18",1
"OPP-P2-00671","L-P2-02667","S. Patel","West","Smart Buildings",False,False,"Lost","Propose","8000","P2","Develop","2025-08-18","2025-08-19",1
"OPP-P2-00671","L-P2-02667","S. Patel","West","Smart Buildings",False,False,"Lost","Propose","8000","P2","Propose","2025-08-19","2025-10-02",44
"OPP-P2-00672","L-P2-02669","T. Chen","West","Smart Lighting",True,True,"Lost","Propose","30600","P2","Qualify","2025-08-03","2025-08-04",1
"OPP-P2-00672","L-P2-02669","T. Chen","West","Smart Lighting",True,True,"Lost","Propose","30600","P2","Develop","2025-08-04","2025-08-05",1
"OPP-P2-00672","L-P2-02669","T. Chen","West","Smart Lighting",True,True,"Lost","Propose","30600","P2","Propose","2025-08-05","2025-09-15",41
"OPP-P2-00673","L-P2-02672","S. Patel","Northeast","Smart Buildings",False,False,"Lost","Close","50633","P2","Qualify","2025-02-01","2025-02-02",1
"OPP-P2-00673","L-P2-02672","S. Patel","Northeast","Smart Buildings",False,False,"Lost","Close","50633","P2","Develop","2025-02-02","2025-02-03",1
"OPP-P2-00673","L-P2-02672","S. Patel","Northeast","Smart Buildings",False,False,"Lost","Close","50633","P2","Propose","2025-02-03","2025-02-14",11
"OPP-P2-00673","L-P2-02672","S. Patel","Northeast","Smart Buildings",False,False,"Lost","Close","50633","P2","Close","2025-02-14","2025-02-15",1
"OPP-P2-00674","L-P2-02677","K. Romano","Midwest","Video Analytics",False,False,"Won","Close","14344","P2","Qualify","2025-01-24","2025-01-25",1
"OPP-P2-00674","L-P2-02677","K. Romano","Midwest","Video Analytics",False,False,"Won","Close","14344","P2","Develop","2025-01-25","2025-01-26",1
"OPP-P2-00674","L-P2-02677","K. Romano","Midwest","Video Analytics",False,False,"Won","Close","14344","P2","Propose","2025-01-26","2025-02-01",6
"OPP-P2-00674","L-P2-02677","K. Romano","Midwest","Video Analytics",False,False,"Won","Close","14344","P2","Close","2025-02-01","2025-02-02",1
"OPP-P2-00675","L-P2-02690","T. Chen","West","Smart Mobility (EV/Parking)",False,False,"Lost","Qualify","49314","P2","Qualify","2025-01-07","2025-01-08",1
"OPP-P2-00676","L-P2-02694","M. Okafor","South","Smart Mobility (EV/Parking)",False,False,"Lost","Qualify","36118","P2","Qualify","2025-07-15","2025-07-16",1
"OPP-P2-00677","L-P2-02703","R. Alvarez","South","Digital Signage",True,False,"Lost","Propose","25510","P2","Qualify","2025-06-16","2025-06-17",1
"OPP-P2-00677","L-P2-02703","R. Alvarez","South","Digital Signage",True,False,"Lost","Propose","25510","P2","Develop","2025-06-17","2025-06-18",1
"OPP-P2-00677","L-P2-02703","R. Alvarez","South","Digital Signage",True,False,"Lost","Propose","25510","P2","Propose","2025-06-18","2025-07-19",31
"OPP-P2-00678","L-P2-02707","M. Okafor","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","26616","P2","Qualify","2025-02-24","2025-02-25",1
"OPP-P2-00678","L-P2-02707","M. Okafor","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","26616","P2","Develop","2025-02-25","2025-02-26",1
"OPP-P2-00678","L-P2-02707","M. Okafor","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","26616","P2","Propose","2025-02-26","2025-03-18",20
"OPP-P2-00679","L-P2-02710","M. Okafor","Northeast","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","63474","P2","Qualify","2025-07-31","2025-08-01",1
"OPP-P2-00679","L-P2-02710","M. Okafor","Northeast","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","63474","P2","Develop","2025-08-01","2025-08-02",1
"OPP-P2-00680","L-P2-02713","K. Romano","West","Smart Lighting",True,False,"Lost","Qualify","27794","P2","Qualify","2025-08-07","2025-08-08",1
"OPP-P2-00681","L-P2-02716","D. Singh","Northeast","Smart Lighting",False,False,"Lost","Propose","31893","P2","Qualify","2025-04-06","2025-04-07",1
"OPP-P2-00681","L-P2-02716","D. Singh","Northeast","Smart Lighting",False,False,"Lost","Propose","31893","P2","Develop","2025-04-07","2025-04-08",1
"OPP-P2-00681","L-P2-02716","D. Singh","Northeast","Smart Lighting",False,False,"Lost","Propose","31893","P2","Propose","2025-04-08","2025-04-29",21
"OPP-P2-00682","L-P2-02722","R. Alvarez","Northeast","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","8648","P2","Qualify","2025-02-10","2025-02-11",1
"OPP-P2-00682","L-P2-02722","R. Alvarez","Northeast","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","8648","P2","Develop","2025-02-11","2025-02-12",1
"OPP-P2-00683","L-P2-02724","M. Okafor","South","Video Analytics",True,True,"Lost","Propose","43600","P2","Qualify","2025-05-05","2025-05-06",1
"OPP-P2-00683","L-P2-02724","M. Okafor","South","Video Analytics",True,True,"Lost","Propose","43600","P2","Develop","2025-05-06","2025-05-07",1
"OPP-P2-00683","L-P2-02724","M. Okafor","South","Video Analytics",True,True,"Lost","Propose","43600","P2","Propose","2025-05-07","2025-06-20",44
"OPP-P2-00684","L-P2-02726","K. Romano","Northeast","Digital Signage",True,False,"Lost","Develop","43409","P2","Qualify","2025-02-26","2025-04-19",52
"OPP-P2-00684","L-P2-02726","K. Romano","Northeast","Digital Signage",True,False,"Lost","Develop","43409","P2","Develop","2025-04-19","2025-04-20",1
"OPP-P2-00685","L-P2-02730","T. Chen","Northeast","Smart Buildings",True,True,"Lost","Propose","23901","P2","Qualify","2025-06-03","2025-06-04",1
"OPP-P2-00685","L-P2-02730","T. Chen","Northeast","Smart Buildings",True,True,"Lost","Propose","23901","P2","Develop","2025-06-04","2025-06-05",1
"OPP-P2-00685","L-P2-02730","T. Chen","Northeast","Smart Buildings",True,True,"Lost","Propose","23901","P2","Propose","2025-06-05","2025-07-20",45
"OPP-P2-00686","L-P2-02731","J. Sullivan","West","Smart Buildings",False,False,"Lost","Close","101597","P2","Qualify","2025-09-04","2025-09-05",1
"OPP-P2-00686","L-P2-02731","J. Sullivan","West","Smart Buildings",False,False,"Lost","Close","101597","P2","Develop","2025-09-05","2025-09-06",1
"OPP-P2-00686","L-P2-02731","J. Sullivan","West","Smart Buildings",False,False,"Lost","Close","101597","P2","Propose","2025-09-06","2025-09-13",7
"OPP-P2-00686","L-P2-02731","J. Sullivan","West","Smart Buildings",False,False,"Lost","Close","101597","P2","Close","2025-09-13","2025-09-14",1
"OPP-P2-00687","L-P2-02735","L. Fitzgerald","Midwest","Video Analytics",True,False,"Lost","Develop","21113","P2","Qualify","2025-09-28","2025-09-29",1
"OPP-P2-00687","L-P2-02735","L. Fitzgerald","Midwest","Video Analytics",True,False,"Lost","Develop","21113","P2","Develop","2025-09-29","2025-09-30",1
"OPP-P2-00688","L-P2-02743","S. Patel","West","Smart Mobility (EV/Parking)",True,False,"Lost","Qualify","47943","P2","Qualify","2025-01-31","2025-02-01",1
"OPP-P2-00689","L-P2-02744","L. Fitzgerald","West","Video Analytics",True,False,"Lost","Qualify","51819","P2","Qualify","2025-09-17","2025-09-18",1
"OPP-P2-00690","L-P2-02753","D. Singh","Midwest","Smart Buildings",True,False,"Lost","Develop","28648","P2","Qualify","2025-09-19","2025-09-20",1
"OPP-P2-00690","L-P2-02753","D. Singh","Midwest","Smart Buildings",True,False,"Lost","Develop","28648","P2","Develop","2025-09-20","2025-09-21",1
"OPP-P2-00691","L-P2-02758","L. Fitzgerald","South","Smart Lighting",True,True,"Won","Close","31240","P2","Qualify","2025-03-10","2025-03-11",1
"OPP-P2-00691","L-P2-02758","L. Fitzgerald","South","Smart Lighting",True,True,"Won","Close","31240","P2","Develop","2025-03-11","2025-03-12",1
"OPP-P2-00691","L-P2-02758","L. Fitzgerald","South","Smart Lighting",True,True,"Won","Close","31240","P2","Propose","2025-03-12","2025-03-28",16
"OPP-P2-00691","L-P2-02758","L. Fitzgerald","South","Smart Lighting",True,True,"Won","Close","31240","P2","Close","2025-03-28","2025-03-29",1
"OPP-P2-00692","L-P2-02761","L. Fitzgerald","West","Smart Mobility (EV/Parking)",True,True,"Lost","Propose","57245","P2","Qualify","2025-07-18","2025-07-19",1
"OPP-P2-00692","L-P2-02761","L. Fitzgerald","West","Smart Mobility (EV/Parking)",True,True,"Lost","Propose","57245","P2","Develop","2025-07-19","2025-07-20",1
"OPP-P2-00692","L-P2-02761","L. Fitzgerald","West","Smart Mobility (EV/Parking)",True,True,"Lost","Propose","57245","P2","Propose","2025-07-20","2025-08-06",17
"OPP-P2-00693","L-P2-02762","M. Okafor","Northeast","Digital Signage",True,False,"Lost","Qualify","19066","P2","Qualify","2025-03-05","2025-03-06",1
"OPP-P2-00694","L-P2-02765","J. Sullivan","Northeast","Smart Mobility (EV/Parking)",True,True,"Lost","Propose","24665","P2","Qualify","2025-05-04","2025-05-05",1
"OPP-P2-00694","L-P2-02765","J. Sullivan","Northeast","Smart Mobility (EV/Parking)",True,True,"Lost","Propose","24665","P2","Develop","2025-05-05","2025-05-06",1
"OPP-P2-00694","L-P2-02765","J. Sullivan","Northeast","Smart Mobility (EV/Parking)",True,True,"Lost","Propose","24665","P2","Propose","2025-05-06","2025-06-03",28
"OPP-P2-00695","L-P2-02774","R. Alvarez","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Develop","35471","P2","Qualify","2025-07-12","2025-07-13",1
"OPP-P2-00695","L-P2-02774","R. Alvarez","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Develop","35471","P2","Develop","2025-07-13","2025-07-14",1
"OPP-P2-00696","L-P2-02778","L. Fitzgerald","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","38951","P2","Qualify","2025-08-22","2025-08-23",1
"OPP-P2-00696","L-P2-02778","L. Fitzgerald","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","38951","P2","Develop","2025-08-23","2025-08-24",1
"OPP-P2-00696","L-P2-02778","L. Fitzgerald","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","38951","P2","Propose","2025-08-24","2025-09-04",11
"OPP-P2-00697","L-P2-02781","S. Patel","South","Digital Signage",True,False,"Lost","Propose","19286","P2","Qualify","2025-01-24","2025-01-25",1
"OPP-P2-00697","L-P2-02781","S. Patel","South","Digital Signage",True,False,"Lost","Propose","19286","P2","Develop","2025-01-25","2025-01-26",1
"OPP-P2-00697","L-P2-02781","S. Patel","South","Digital Signage",True,False,"Lost","Propose","19286","P2","Propose","2025-01-26","2025-02-24",29
"OPP-P2-00698","L-P2-02788","D. Singh","Midwest","Video Analytics",True,True,"Lost","Close","63852","P2","Qualify","2025-09-09","2025-09-10",1
"OPP-P2-00698","L-P2-02788","D. Singh","Midwest","Video Analytics",True,True,"Lost","Close","63852","P2","Develop","2025-09-10","2025-09-11",1
"OPP-P2-00698","L-P2-02788","D. Singh","Midwest","Video Analytics",True,True,"Lost","Close","63852","P2","Propose","2025-09-11","2025-09-30",19
"OPP-P2-00698","L-P2-02788","D. Singh","Midwest","Video Analytics",True,True,"Lost","Close","63852","P2","Close","2025-09-30","2025-10-01",1
"OPP-P2-00699","L-P2-02790","J. Sullivan","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Qualify","12808","P2","Qualify","2025-02-10","2025-02-11",1
"OPP-P2-00700","L-P2-02794","R. Alvarez","Northeast","Smart Buildings",True,False,"Lost","Propose","69232","P2","Qualify","2025-08-26","2025-08-27",1
"OPP-P2-00700","L-P2-02794","R. Alvarez","Northeast","Smart Buildings",True,False,"Lost","Propose","69232","P2","Develop","2025-08-27","2025-08-28",1
"OPP-P2-00700","L-P2-02794","R. Alvarez","Northeast","Smart Buildings",True,False,"Lost","Propose","69232","P2","Propose","2025-08-28","2025-09-18",21
"OPP-P2-00701","L-P2-02797","J. Sullivan","South","Video Analytics",True,False,"Lost","Develop","27324","P2","Qualify","2025-06-09","2025-06-10",1
"OPP-P2-00701","L-P2-02797","J. Sullivan","South","Video Analytics",True,False,"Lost","Develop","27324","P2","Develop","2025-06-10","2025-06-11",1
"OPP-P2-00702","L-P2-02798","K. Romano","South","Digital Signage",False,False,"Lost","Propose","8000","P2","Qualify","2025-06-15","2025-06-16",1
"OPP-P2-00702","L-P2-02798","K. Romano","South","Digital Signage",False,False,"Lost","Propose","8000","P2","Develop","2025-06-16","2025-06-17",1
"OPP-P2-00702","L-P2-02798","K. Romano","South","Digital Signage",False,False,"Lost","Propose","8000","P2","Propose","2025-06-17","2025-07-01",14
"OPP-P2-00703","L-P2-02800","S. Patel","Northeast","Smart Buildings",True,False,"Lost","Develop","30079","P2","Qualify","2025-09-28","2025-09-29",1
"OPP-P2-00703","L-P2-02800","S. Patel","Northeast","Smart Buildings",True,False,"Lost","Develop","30079","P2","Develop","2025-09-29","2025-09-30",1
"OPP-P2-00704","L-P2-02803","T. Chen","Northeast","Video Analytics",False,False,"Lost","Qualify","24441","P2","Qualify","2025-09-26","2025-09-27",1
"OPP-P2-00705","L-P2-02808","M. Okafor","Midwest","Digital Signage",True,False,"Lost","Qualify","106875","P2","Qualify","2025-03-01","2025-03-02",1
"OPP-P2-00706","L-P2-02813","J. Sullivan","Northeast","Digital Signage",True,False,"Lost","Qualify","56855","P2","Qualify","2025-04-02","2025-04-03",1
"OPP-P2-00707","L-P2-02814","S. Patel","Midwest","Video Analytics",False,False,"Lost","Propose","23022","P2","Qualify","2025-05-12","2025-05-13",1
"OPP-P2-00707","L-P2-02814","S. Patel","Midwest","Video Analytics",False,False,"Lost","Propose","23022","P2","Develop","2025-05-13","2025-05-14",1
"OPP-P2-00707","L-P2-02814","S. Patel","Midwest","Video Analytics",False,False,"Lost","Propose","23022","P2","Propose","2025-05-14","2025-06-29",46
"OPP-P2-00708","L-P2-02819","M. Okafor","South","Smart Lighting",False,False,"Lost","Qualify","47641","P2","Qualify","2025-03-17","2025-03-18",1
"OPP-P2-00709","L-P2-02822","R. Alvarez","South","Smart Buildings",True,True,"Lost","Close","53883","P2","Qualify","2025-06-30","2025-07-01",1
"OPP-P2-00709","L-P2-02822","R. Alvarez","South","Smart Buildings",True,True,"Lost","Close","53883","P2","Develop","2025-07-01","2025-07-02",1
"OPP-P2-00709","L-P2-02822","R. Alvarez","South","Smart Buildings",True,True,"Lost","Close","53883","P2","Propose","2025-07-02","2025-07-19",17
"OPP-P2-00709","L-P2-02822","R. Alvarez","South","Smart Buildings",True,True,"Lost","Close","53883","P2","Close","2025-07-19","2025-07-20",1
"OPP-P2-00710","L-P2-02825","L. Fitzgerald","South","Digital Signage",True,True,"Lost","Propose","36029","P2","Qualify","2025-07-21","2025-07-22",1
"OPP-P2-00710","L-P2-02825","L. Fitzgerald","South","Digital Signage",True,True,"Lost","Propose","36029","P2","Develop","2025-07-22","2025-07-23",1
"OPP-P2-00710","L-P2-02825","L. Fitzgerald","South","Digital Signage",True,True,"Lost","Propose","36029","P2","Propose","2025-07-23","2025-08-20",28
"OPP-P2-00711","L-P2-02827","K. Romano","Midwest","Digital Signage",True,False,"Lost","Qualify","15517","P2","Qualify","2025-03-10","2025-03-11",1
"OPP-P2-00712","L-P2-02835","L. Fitzgerald","Midwest","Digital Signage",False,False,"Lost","Qualify","76012","P2","Qualify","2025-05-29","2025-05-30",1
"OPP-P2-00713","L-P2-02844","M. Okafor","West","Video Analytics",False,False,"Lost","Develop","68280","P2","Qualify","2025-04-23","2025-04-24",1
"OPP-P2-00713","L-P2-02844","M. Okafor","West","Video Analytics",False,False,"Lost","Develop","68280","P2","Develop","2025-04-24","2025-04-25",1
"OPP-P2-00714","L-P2-02851","S. Patel","Northeast","Digital Signage",False,False,"Lost","Propose","94312","P2","Qualify","2025-03-26","2025-03-27",1
"OPP-P2-00714","L-P2-02851","S. Patel","Northeast","Digital Signage",False,False,"Lost","Propose","94312","P2","Develop","2025-03-27","2025-03-28",1
"OPP-P2-00714","L-P2-02851","S. Patel","Northeast","Digital Signage",False,False,"Lost","Propose","94312","P2","Propose","2025-03-28","2025-04-18",21
"OPP-P2-00715","L-P2-02852","K. Romano","West","Smart Lighting",False,False,"Lost","Propose","52617","P2","Qualify","2025-02-14","2025-02-15",1
"OPP-P2-00715","L-P2-02852","K. Romano","West","Smart Lighting",False,False,"Lost","Propose","52617","P2","Develop","2025-02-15","2025-02-16",1
"OPP-P2-00715","L-P2-02852","K. Romano","West","Smart Lighting",False,False,"Lost","Propose","52617","P2","Propose","2025-02-16","2025-03-13",25
"OPP-P2-00716","L-P2-02856","S. Patel","Midwest","Smart Buildings",True,True,"Lost","Close","22798","P2","Qualify","2025-03-04","2025-03-05",1
"OPP-P2-00716","L-P2-02856","S. Patel","Midwest","Smart Buildings",True,True,"Lost","Close","22798","P2","Develop","2025-03-05","2025-03-06",1
"OPP-P2-00716","L-P2-02856","S. Patel","Midwest","Smart Buildings",True,True,"Lost","Close","22798","P2","Propose","2025-03-06","2025-03-12",6
"OPP-P2-00716","L-P2-02856","S. Patel","Midwest","Smart Buildings",True,True,"Lost","Close","22798","P2","Close","2025-03-12","2025-03-13",1
"OPP-P2-00717","L-P2-02866","L. Fitzgerald","West","Smart Buildings",False,False,"Lost","Develop","28182","P2","Qualify","2025-01-30","2025-01-31",1
"OPP-P2-00717","L-P2-02866","L. Fitzgerald","West","Smart Buildings",False,False,"Lost","Develop","28182","P2","Develop","2025-01-31","2025-02-01",1
"OPP-P2-00718","L-P2-02868","J. Sullivan","Midwest","Smart Lighting",True,False,"Lost","Qualify","26976","P2","Qualify","2025-04-16","2025-04-17",1
"OPP-P2-00719","L-P2-02872","K. Romano","South","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","31329","P2","Qualify","2025-08-10","2025-08-18",8
"OPP-P2-00719","L-P2-02872","K. Romano","South","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","31329","P2","Develop","2025-08-18","2025-08-19",1
"OPP-P2-00719","L-P2-02872","K. Romano","South","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","31329","P2","Propose","2025-08-19","2025-09-21",33
"OPP-P2-00720","L-P2-02882","K. Romano","Northeast","Digital Signage",True,True,"Won","Close","49680","P2","Qualify","2025-08-25","2025-08-26",1
"OPP-P2-00720","L-P2-02882","K. Romano","Northeast","Digital Signage",True,True,"Won","Close","49680","P2","Develop","2025-08-26","2025-08-27",1
"OPP-P2-00720","L-P2-02882","K. Romano","Northeast","Digital Signage",True,True,"Won","Close","49680","P2","Propose","2025-08-27","2025-09-13",17
"OPP-P2-00720","L-P2-02882","K. Romano","Northeast","Digital Signage",True,True,"Won","Close","49680","P2","Close","2025-09-13","2025-09-14",1
"OPP-P2-00721","L-P2-02890","D. Singh","South","Digital Signage",True,False,"Lost","Qualify","32398","P2","Qualify","2025-04-05","2025-04-06",1
"OPP-P2-00722","L-P2-02895","K. Romano","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Qualify","40153","P2","Qualify","2025-03-31","2025-04-01",1
"OPP-P2-00723","L-P2-02896","T. Chen","South","Smart Buildings",True,False,"Lost","Develop","10727","P2","Qualify","2025-09-15","2025-09-16",1
"OPP-P2-00723","L-P2-02896","T. Chen","South","Smart Buildings",True,False,"Lost","Develop","10727","P2","Develop","2025-09-16","2025-09-17",1
"OPP-P2-00724","L-P2-02902","K. Romano","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","17440","P2","Qualify","2025-05-13","2026-08-14",458
"OPP-P2-00724","L-P2-02902","K. Romano","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","17440","P2","Develop","2026-08-14","2026-08-15",1
"OPP-P2-00724","L-P2-02902","K. Romano","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","17440","P2","Propose","2026-08-15","2026-09-01",17
"OPP-P2-00725","L-P2-02907","D. Singh","Northeast","Smart Mobility (EV/Parking)",True,True,"Lost","Close","40666","P2","Qualify","2025-05-20","2025-05-21",1
"OPP-P2-00725","L-P2-02907","D. Singh","Northeast","Smart Mobility (EV/Parking)",True,True,"Lost","Close","40666","P2","Develop","2025-05-21","2025-05-22",1
"OPP-P2-00725","L-P2-02907","D. Singh","Northeast","Smart Mobility (EV/Parking)",True,True,"Lost","Close","40666","P2","Propose","2025-05-22","2025-06-01",10
"OPP-P2-00725","L-P2-02907","D. Singh","Northeast","Smart Mobility (EV/Parking)",True,True,"Lost","Close","40666","P2","Close","2025-06-01","2025-06-02",1
"OPP-P2-00726","L-P2-02910","L. Fitzgerald","West","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","8454","P2","Qualify","2025-05-20","2025-05-21",1
"OPP-P2-00726","L-P2-02910","L. Fitzgerald","West","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","8454","P2","Develop","2025-05-21","2025-05-22",1
"OPP-P2-00726","L-P2-02910","L. Fitzgerald","West","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","8454","P2","Propose","2025-05-22","2025-06-09",18
"OPP-P2-00727","L-P2-02911","L. Fitzgerald","West","Smart Lighting",False,False,"Lost","Propose","47628","P2","Qualify","2025-01-31","2025-02-01",1
"OPP-P2-00727","L-P2-02911","L. Fitzgerald","West","Smart Lighting",False,False,"Lost","Propose","47628","P2","Develop","2025-02-01","2025-02-02",1
"OPP-P2-00727","L-P2-02911","L. Fitzgerald","West","Smart Lighting",False,False,"Lost","Propose","47628","P2","Propose","2025-02-02","2025-03-07",33
"OPP-P2-00728","L-P2-02919","D. Singh","West","Smart Lighting",False,False,"Lost","Develop","21383","P2","Qualify","2025-05-05","2025-05-06",1
"OPP-P2-00728","L-P2-02919","D. Singh","West","Smart Lighting",False,False,"Lost","Develop","21383","P2","Develop","2025-05-06","2030-04-14",1804
"OPP-P2-00729","L-P2-02922","L. Fitzgerald","Northeast","Digital Signage",False,False,"Lost","Qualify","30334","P2","Qualify","2025-08-09","2025-08-10",1
"OPP-P2-00730","L-P2-02937","S. Patel","Midwest","Digital Signage",True,True,"Won","Close","54601","P2","Qualify","2025-05-25","2025-05-26",1
"OPP-P2-00730","L-P2-02937","S. Patel","Midwest","Digital Signage",True,True,"Won","Close","54601","P2","Develop","2025-05-26","2025-05-27",1
"OPP-P2-00730","L-P2-02937","S. Patel","Midwest","Digital Signage",True,True,"Won","Close","54601","P2","Propose","2025-05-27","2025-06-04",8
"OPP-P2-00730","L-P2-02937","S. Patel","Midwest","Digital Signage",True,True,"Won","Close","54601","P2","Close","2025-06-04","2025-06-05",1
"OPP-P2-00731","L-P2-02950","L. Fitzgerald","Midwest","Smart Buildings",False,False,"Lost","Propose","32095","P2","Qualify","2025-05-29","2025-05-30",1
"OPP-P2-00731","L-P2-02950","L. Fitzgerald","Midwest","Smart Buildings",False,False,"Lost","Propose","32095","P2","Develop","2025-05-30","2025-05-31",1
"OPP-P2-00731","L-P2-02950","L. Fitzgerald","Midwest","Smart Buildings",False,False,"Lost","Propose","32095","P2","Propose","2025-05-31","2025-07-09",39
"OPP-P2-00732","L-P2-02952","R. Alvarez","Northeast","Video Analytics",True,True,"Won","Close","16869","P2","Qualify","2025-07-05","2025-07-06",1
"OPP-P2-00732","L-P2-02952","R. Alvarez","Northeast","Video Analytics",True,True,"Won","Close","16869","P2","Develop","2025-07-06","2025-07-07",1
"OPP-P2-00732","L-P2-02952","R. Alvarez","Northeast","Video Analytics",True,True,"Won","Close","16869","P2","Propose","2025-07-07","2025-07-16",9
"OPP-P2-00732","L-P2-02952","R. Alvarez","Northeast","Video Analytics",True,True,"Won","Close","16869","P2","Close","2025-07-16","2025-07-17",1
"OPP-P2-00733","L-P2-02957","T. Chen","Northeast","Digital Signage",True,False,"Lost","Qualify","13668","P2","Qualify","2025-01-24","2025-01-25",1
"OPP-P2-00734","L-P2-02958","D. Singh","Northeast","Smart Buildings",True,False,"Lost","Develop","41124","P2","Qualify","2025-09-15","2025-09-16",1
"OPP-P2-00734","L-P2-02958","D. Singh","Northeast","Smart Buildings",True,False,"Lost","Develop","41124","P2","Develop","2025-09-16","2025-09-17",1
"OPP-P2-00735","L-P2-02961","T. Chen","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","74600","P2","Qualify","2025-07-26","2025-07-27",1
"OPP-P2-00735","L-P2-02961","T. Chen","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","74600","P2","Develop","2025-07-27","2025-07-28",1
"OPP-P2-00736","L-P2-02974","M. Okafor","Northeast","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","46691","P2","Qualify","2025-05-28","2025-05-29",1
"OPP-P2-00736","L-P2-02974","M. Okafor","Northeast","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","46691","P2","Develop","2025-05-29","2025-05-30",1
"OPP-P2-00736","L-P2-02974","M. Okafor","Northeast","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","46691","P2","Propose","2025-05-30","2025-07-16",47
"OPP-P2-00737","L-P2-02977","D. Singh","Northeast","Smart Mobility (EV/Parking)",True,False,"Lost","Qualify","27449","P2","Qualify","2025-06-27","2025-06-28",1
"OPP-P2-00738","L-P2-02979","L. Fitzgerald","West","Smart Lighting",False,False,"Lost","Qualify","12601","P2","Qualify","2025-01-26","2025-01-27",1
"OPP-P2-00739","L-P2-02989","S. Patel","South","Smart Mobility (EV/Parking)",False,False,"Lost","Qualify","19826","P2","Qualify","2025-03-25","2025-03-26",1
"OPP-P2-00740","L-P2-02991","T. Chen","Northeast","Digital Signage",False,False,"Lost","Propose","25224","P2","Qualify","2025-02-26","2025-02-27",1
"OPP-P2-00740","L-P2-02991","T. Chen","Northeast","Digital Signage",False,False,"Lost","Propose","25224","P2","Develop","2025-02-27","2025-02-28",1
"OPP-P2-00740","L-P2-02991","T. Chen","Northeast","Digital Signage",False,False,"Lost","Propose","25224","P2","Propose","2025-02-28","2025-03-19",19
"OPP-P2-00741","L-P2-02993","S. Patel","South","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","24071","P2","Qualify","2025-02-24","2025-02-25",1
"OPP-P2-00741","L-P2-02993","S. Patel","South","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","24071","P2","Develop","2025-02-25","2025-02-26",1
"OPP-P2-00741","L-P2-02993","S. Patel","South","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","24071","P2","Propose","2025-02-26","2025-03-13",15
"OPP-P2-00742","L-P2-02995","R. Alvarez","South","Video Analytics",False,False,"Lost","Develop","15989","P2","Qualify","2025-07-07","2025-07-08",1
"OPP-P2-00742","L-P2-02995","R. Alvarez","South","Video Analytics",False,False,"Lost","Develop","15989","P2","Develop","2025-07-08","2025-07-09",1
"OPP-P2-00743","L-P2-03002","T. Chen","West","Smart Buildings",False,False,"Lost","Develop","39363","P2","Qualify","2025-09-09","2025-09-10",1
"OPP-P2-00743","L-P2-03002","T. Chen","West","Smart Buildings",False,False,"Lost","Develop","39363","P2","Develop","2025-09-10","2025-09-11",1
"OPP-P2-00744","L-P2-03012","T. Chen","South","Smart Lighting",False,False,"Lost","Qualify","17963","P2","Qualify","2025-04-04","2025-04-05",1
"OPP-P2-00745","L-P2-03013","J. Sullivan","South","Digital Signage",False,False,"Lost","Develop","37409","P2","Qualify","2025-03-20","2026-07-11",478
"OPP-P2-00745","L-P2-03013","J. Sullivan","South","Digital Signage",False,False,"Lost","Develop","37409","P2","Develop","2026-07-11","2026-07-12",1
